global_step,avg_episode_returns,avg_episode_length,SPS
162406400,2.26,54.96,8991.66
162457600,1.58,57.44,8991.66
162508800,2.43,54.45,8991.68
162560000,1.66,56.66,8991.69
162611200,2.27,55.23,8991.71
162662400,1.88,56.37,8991.72
162713600,2.27,53.65,8991.73
162764800,2.03,54.87,8991.75
162816000,1.80,57.10,8991.76
162867200,2.39,54.71,8991.77
162918400,2.16,54.09,8991.79
162969600,2.04,54.70,8991.80
163020800,1.57,58.51,8991.82
163072000,1.43,58.53,8991.83
163123200,1.79,56.35,8991.83
163174400,2.02,55.42,8991.85
163225600,2.26,55.39,8991.86
163276800,1.83,56.67,8991.87
163328000,2.32,54.15,8991.89
163379200,1.74,56.75,8991.90
163430400,2.08,55.44,8991.91
163481600,1.86,55.93,8991.92
163532800,1.52,58.87,8992.25
163584000,1.86,56.19,8991.95
163635200,1.50,57.31,8991.96
163686400,2.01,55.33,8991.98
163737600,2.02,55.44,8991.99
163788800,1.84,56.20,8992.01
163840000,2.08,55.40,8992.02
163891200,1.68,58.64,8992.35
163942400,2.10,54.49,8992.04
163993600,1.68,56.86,8992.05
164044800,2.31,55.43,8992.07
164096000,2.09,55.71,8992.08
164147200,1.14,58.55,8992.42
164198400,2.10,57.88,8992.11
164249600,2.08,55.56,8992.13
164300800,2.15,55.62,8992.15
164352000,1.97,56.57,8992.16
164403200,1.72,56.32,8992.16
164454400,1.78,56.50,8992.17
164505600,2.45,54.83,8992.19
164556800,2.47,53.44,8992.20
164608000,2.70,54.26,8992.22
164659200,2.62,54.23,8992.23
164710400,2.12,54.75,8992.22
164761600,1.54,56.28,8992.24
164812800,2.68,53.65,8992.26
164864000,2.32,55.42,8992.27
164915200,1.89,56.47,8992.28
164966400,2.25,56.47,8992.29
165017600,1.97,55.51,8992.29
165068800,2.06,56.81,8992.30
165120000,2.08,56.04,8992.31
165171200,2.08,54.31,8992.64
165222400,2.33,54.28,8992.35
165273600,2.12,55.63,8992.36
165324800,1.93,56.51,8992.35
165376000,2.71,53.81,8992.36
165427200,2.43,55.12,8992.37
165478400,2.59,53.42,8992.39
165529600,2.50,55.23,8992.40
165580800,2.17,54.81,8992.41
165632000,2.29,55.48,8992.72
165683200,2.01,54.82,8992.42
165734400,2.19,56.65,8992.43
165785600,1.94,56.32,8992.44
165836800,2.23,55.03,8992.46
165888000,2.54,54.76,8992.78
165939200,2.18,55.15,8992.48
165990400,2.52,53.83,8992.49
166041600,1.93,55.53,8992.51
166092800,1.91,55.31,8992.83
166144000,2.42,53.83,8992.53
166195200,2.77,53.11,8992.55
166246400,2.25,56.31,8992.56
166297600,2.32,54.92,8992.58
166348800,1.99,56.43,8992.59
166400000,2.38,54.65,8992.60
166451200,2.29,56.35,8992.62
166502400,2.04,56.77,8992.63
166553600,2.18,54.55,8992.65
166604800,2.00,55.36,8992.66
166656000,1.91,55.82,8992.68
166707200,1.55,56.03,8992.69
166758400,1.95,55.08,8992.70
166809600,2.50,54.97,8992.72
166860800,2.50,56.38,8992.73
166912000,1.45,56.21,8992.74
166963200,1.69,55.74,8992.76
167014400,2.16,54.87,8993.08
167065600,2.80,53.30,8992.79
167116800,2.00,56.00,8992.80
167168000,1.81,55.27,8992.81
167219200,1.97,56.39,8992.82
167270400,1.70,57.33,8992.84
167321600,1.60,56.26,8992.85
167372800,2.55,54.15,8992.87
167424000,2.30,55.62,8992.88
167475200,2.29,56.85,8992.89
167526400,2.28,54.09,8993.20
167577600,2.46,54.17,8992.90
167628800,2.47,53.92,8992.90
167680000,2.34,54.91,8992.91
167731200,1.22,58.76,8992.89
167782400,1.67,57.61,8992.90
167833600,1.95,54.45,8992.91
167884800,2.04,54.75,8992.93
167936000,2.52,54.96,8992.94
167987200,1.76,56.61,8992.95
168038400,2.24,56.19,8992.95
168089600,2.10,54.20,8992.96
168140800,1.48,58.31,8992.98
168192000,1.63,57.99,8992.99
168243200,2.10,56.60,8993.00
168294400,2.85,54.65,8993.32
168345600,2.55,54.10,8993.01
168396800,1.58,57.88,8993.02
168448000,2.01,54.43,8993.03
168499200,1.97,57.45,8993.04
168550400,1.86,55.21,8993.06
168601600,1.57,56.42,8993.07
168652800,2.22,55.88,8993.06
168704000,1.72,55.83,8993.08
168755200,1.74,56.23,8993.09
168806400,2.28,54.73,8993.11
168857600,2.04,55.77,8993.43
168908800,2.29,54.37,8993.13
168960000,2.08,56.60,8993.13
169011200,2.22,55.22,8993.14
169062400,2.04,55.19,8993.15
169113600,2.16,55.02,8993.16
169164800,2.20,55.69,8993.48
169216000,1.94,55.58,8993.19
169267200,2.38,54.50,8993.18
169318400,1.93,56.74,8993.50
169369600,2.88,53.01,8993.20
169420800,2.61,55.12,8993.22
169472000,2.32,55.69,8993.23
169523200,3.05,53.25,8993.25
169574400,1.93,57.04,8993.26
169625600,1.09,59.93,8993.28
169676800,2.50,55.17,8993.30
169728000,1.67,56.80,8993.32
169779200,2.46,55.36,8993.64
169830400,1.89,55.25,8993.35
169881600,2.36,55.13,8993.36
169932800,2.95,53.32,8993.38
169984000,2.04,55.55,8993.39
170035200,2.56,54.22,8993.41
170086400,2.29,54.93,8993.42
170137600,2.09,54.81,8993.44
170188800,1.51,57.61,8993.45
170240000,2.39,55.60,8993.47
170291200,2.65,53.70,8993.79
170342400,1.97,55.78,8993.49
170393600,2.44,55.80,8993.81
170444800,2.03,55.37,8993.52
170496000,1.48,57.60,8993.53
170547200,1.44,57.78,8993.55
170598400,2.21,55.86,8993.56
170649600,2.59,55.34,8993.88
170700800,2.79,54.51,8993.58
170752000,2.46,52.87,8993.57
170803200,1.90,56.45,8993.60
170854400,2.01,56.84,8993.62
170905600,1.65,56.30,8993.63
170956800,2.96,53.22,8993.64
171008000,1.88,56.91,8993.66
171059200,2.39,54.20,8993.65
171110400,2.35,54.69,8993.66
171161600,1.98,55.19,8993.68
171212800,1.89,56.27,8993.69
171264000,2.14,56.15,8993.70
171315200,1.91,56.57,8993.72
171366400,2.04,56.59,8993.71
171417600,1.62,56.63,8993.72
171468800,2.05,56.46,8993.73
171520000,1.41,57.16,8993.74
171571200,2.56,54.56,8993.76
171622400,2.01,57.27,8993.77
171673600,2.32,53.84,8993.77
171724800,2.13,54.40,8993.77
171776000,1.79,55.54,8993.79
171827200,1.54,57.32,8994.10
171878400,2.69,55.39,8993.81
171929600,1.86,56.16,8993.83
171980800,2.28,56.06,8993.82
172032000,2.60,55.46,8993.70
172083200,1.47,57.72,8993.84
172134400,2.11,56.47,8993.84
172185600,1.79,57.14,8993.85
172236800,2.88,53.69,8993.85
172288000,2.24,55.45,8994.15
172339200,1.99,55.91,8993.86
172390400,2.30,54.51,8993.87
172441600,2.20,55.91,8993.88
172492800,1.35,59.46,8993.90
172544000,1.82,57.02,8993.90
172595200,2.45,53.76,8993.90
172646400,2.37,54.61,8993.91
172697600,2.73,54.17,8993.93
172748800,2.53,54.09,8993.94
172800000,2.48,55.38,8993.95
172851200,2.47,54.32,8994.27
172902400,2.16,55.37,8993.98
172953600,2.27,55.44,8993.99
173004800,1.81,57.46,8994.01
173056000,1.73,56.73,8994.02
173107200,1.90,55.74,8994.33
173158400,1.30,58.35,8994.04
173209600,1.60,55.76,8994.06
173260800,2.73,52.87,8994.07
173312000,2.33,55.14,8994.08
173363200,2.60,53.99,8994.09
173414400,1.69,57.80,8994.11
173465600,2.88,54.03,8994.12
173516800,2.47,54.18,8994.14
173568000,2.64,53.49,8994.15
173619200,2.90,51.86,8994.16
173670400,2.16,55.20,8994.17
173721600,1.97,56.86,8994.18
173772800,2.07,56.07,8994.20
173824000,2.19,55.46,8994.21
173875200,2.32,55.95,8994.52
173926400,1.78,56.37,8994.23
173977600,2.06,56.88,8994.25
174028800,2.57,53.16,8994.25
174080000,1.72,56.74,8994.27
174131200,2.18,56.77,8994.28
174182400,2.05,56.15,8994.59
174233600,2.42,55.00,8994.31
174284800,2.58,53.66,8994.32
174336000,2.44,53.92,8994.33
174387200,2.60,53.85,8994.64
174438400,2.60,53.70,8994.35
174489600,2.23,53.72,8994.36
174540800,2.48,53.42,8994.37
174592000,2.28,55.68,8994.38
174643200,1.67,57.14,8994.40
174694400,2.34,54.43,8994.40
174745600,2.66,55.01,8994.41
174796800,2.18,56.06,8994.43
174848000,2.51,56.10,8994.44
174899200,2.66,54.61,8994.46
174950400,2.21,55.04,8994.47
175001600,2.03,56.39,8994.46
175052800,2.82,53.01,8994.47
175104000,1.72,56.12,8994.49
175155200,2.73,53.15,8994.50
175206400,2.83,54.31,8994.51
175257600,2.49,53.56,8994.52
175308800,2.30,54.65,8994.52
175360000,2.90,53.42,8994.53
175411200,1.80,56.71,8994.54
175462400,2.79,54.92,8994.55
175513600,2.40,53.47,8994.56
175564800,2.51,55.44,8994.58
175616000,2.45,55.17,8994.57
175667200,2.85,53.35,8994.58
175718400,1.85,56.80,8994.59
175769600,2.11,55.88,8994.60
175820800,2.43,55.22,8994.61
175872000,2.03,54.17,8994.62
175923200,1.82,55.64,8994.61
175974400,2.00,55.86,8994.62
176025600,2.81,56.68,8994.62
176076800,3.00,53.78,8994.63
176128000,2.23,54.76,8994.64
176179200,2.39,55.21,8994.65
176230400,2.27,56.52,8994.66
176281600,2.72,52.77,8994.67
176332800,2.43,55.59,8994.98
176384000,2.40,55.17,8994.69
176435200,1.70,56.41,8994.70
176486400,2.31,55.57,8994.71
176537600,2.80,53.64,8994.72
176588800,2.35,54.18,8994.73
176640000,2.46,54.59,8994.73
176691200,2.58,55.09,8994.74
176742400,2.88,51.81,8994.75
176793600,2.45,56.48,8994.76
176844800,2.58,55.15,8994.77
176896000,2.89,53.48,8994.77
176947200,2.17,56.14,8994.78
176998400,2.22,55.04,8994.79
177049600,2.23,55.38,8994.80
177100800,2.03,55.42,8994.78
177152000,2.02,57.29,8994.81
177203200,1.63,56.77,8994.82
177254400,2.28,55.26,8995.13
177305600,1.94,55.78,8994.84
177356800,2.68,53.92,8995.14
177408000,2.78,54.16,8994.84
177459200,2.04,54.88,8994.87
177510400,2.64,54.57,8994.88
177561600,1.69,57.55,8994.88
177612800,2.00,53.99,8995.19
177664000,2.25,54.93,8994.90
177715200,2.98,52.90,8994.89
177766400,2.44,54.83,8994.92
177817600,1.92,55.17,8994.93
177868800,2.24,56.09,8994.94
177920000,2.50,54.57,8994.96
177971200,1.90,56.65,8994.97
178022400,2.02,55.48,8994.96
178073600,2.38,54.94,8994.98
178124800,1.95,56.58,8994.99
178176000,2.42,54.87,8995.00
178227200,2.53,53.86,8995.01
178278400,2.34,53.71,8995.03
178329600,2.32,54.74,8995.02
178380800,2.52,55.55,8995.03
178432000,2.68,54.32,8995.05
178483200,2.33,55.15,8995.06
178534400,2.11,56.57,8995.07
178585600,2.43,55.13,8995.08
178636800,2.56,55.42,8995.08
178688000,1.88,57.59,8995.09
178739200,2.46,54.60,8995.10
178790400,2.43,55.94,8995.12
178841600,2.81,54.02,8995.42
178892800,1.94,55.34,8995.14
178944000,2.50,53.91,8995.43
178995200,2.61,53.87,8995.15
179046400,3.13,53.36,8995.45
179097600,2.56,53.72,8995.17
179148800,1.50,57.77,8995.19
179200000,2.49,54.53,8995.20
179251200,2.35,54.26,8995.20
179302400,2.27,55.82,8995.21
179353600,2.44,53.38,8995.22
179404800,2.51,54.64,8995.23
179456000,1.98,55.51,8995.53
179507200,2.19,54.32,8995.25
179558400,2.37,55.40,8995.26
179609600,1.64,59.65,8995.56
179660800,2.55,54.83,8995.28
179712000,2.65,54.27,8995.58
179763200,1.57,57.00,8995.30
179814400,2.29,55.59,8995.31
179865600,2.77,54.51,8995.32
179916800,2.55,55.55,8995.34
179968000,2.11,56.66,8995.34
180019200,2.42,53.30,8992.77
180070400,2.14,56.40,8992.78
180121600,2.18,55.89,8992.77
180172800,2.09,55.14,8992.79
180224000,2.24,55.59,8992.80
180275200,2.00,56.55,8992.81
180326400,2.39,55.60,8993.11
180377600,2.21,55.38,8993.13
180428800,2.19,56.00,8992.83
180480000,2.41,54.23,8992.85
180531200,2.20,55.40,8992.86
180582400,2.18,54.91,8992.88
180633600,2.52,54.37,8992.89
180684800,2.68,53.85,8992.91
180736000,3.03,51.87,8992.90
180787200,2.42,53.62,8992.92
180838400,3.07,52.61,8992.93
180889600,2.88,53.60,8992.95
180940800,3.34,52.35,8993.24
180992000,2.53,53.45,8992.96
181043200,2.82,53.39,8992.96
181094400,2.59,54.17,8992.97
181145600,2.63,53.63,8992.99
181196800,2.65,52.96,8993.00
181248000,1.76,57.97,8993.01
181299200,2.36,54.28,8993.02
181350400,2.30,53.68,8993.03
181401600,1.17,58.34,8993.04
181452800,1.98,55.30,8993.34
181504000,2.29,54.90,8993.07
181555200,3.06,52.85,8993.08
181606400,2.55,53.66,8993.09
181657600,2.66,52.33,8993.10
181708800,2.51,54.53,8993.12
181760000,2.29,55.95,8993.13
181811200,2.57,53.28,8993.43
181862400,2.38,55.86,8993.15
181913600,1.91,55.49,8993.16
181964800,3.30,52.01,8993.17
182016000,1.91,55.54,8993.18
182067200,2.11,56.36,8993.19
182118400,2.85,53.82,8993.48
182169600,2.82,53.77,8993.20
182220800,2.77,54.10,8993.20
182272000,2.32,55.86,8993.22
182323200,2.15,55.89,8993.52
182374400,2.43,54.93,8993.25
182425600,2.70,54.64,8993.26
182476800,2.18,55.40,8993.28
182528000,2.56,54.04,8993.29
182579200,1.86,56.27,8993.30
182630400,2.26,55.42,8993.31
182681600,2.67,54.22,8993.33
182732800,3.29,52.92,8993.33
182784000,2.55,53.28,8993.35
182835200,2.41,54.93,8993.36
182886400,2.13,56.96,8993.38
182937600,2.74,54.51,8993.39
182988800,2.36,54.42,8993.40
183040000,2.73,53.31,8993.41
183091200,2.48,53.58,8993.43
183142400,2.29,54.84,8993.42
183193600,2.63,53.65,8993.44
183244800,1.99,55.14,8993.45
183296000,1.76,55.87,8993.46
183347200,2.14,56.58,8993.47
183398400,1.79,54.82,8993.48
183449600,2.45,54.58,8993.47
183500800,1.97,56.36,8993.49
183552000,3.44,53.17,8993.49
183603200,3.05,53.64,8993.50
183654400,2.34,55.15,8993.51
183705600,2.95,52.44,8993.52
183756800,1.85,56.60,8993.51
183808000,2.44,55.91,8993.52
183859200,2.04,56.05,8993.53
183910400,2.64,53.80,8993.54
183961600,2.01,55.97,8993.55
184012800,2.66,53.38,8993.56
184064000,2.19,54.48,8993.55
184115200,2.05,55.70,8993.56
184166400,2.88,52.82,8993.57
184217600,2.60,54.22,8993.58
184268800,2.65,54.63,8993.59
184320000,2.03,55.75,8993.61
184371200,2.78,52.20,8993.60
184422400,2.31,54.82,8993.61
184473600,2.65,53.84,8993.63
184524800,1.96,55.30,8993.64
184576000,2.16,55.23,8993.65
184627200,2.67,53.18,8993.66
184678400,1.79,55.07,8993.67
184729600,2.98,53.41,8993.97
184780800,2.63,53.98,8993.70
184832000,2.93,53.99,8993.71
184883200,2.25,54.39,8993.72
184934400,2.47,54.37,8993.73
184985600,2.75,53.30,8993.74
185036800,2.17,56.27,8993.75
185088000,1.83,56.96,8993.77
185139200,2.31,55.97,8993.78
185190400,2.40,54.19,8993.79
185241600,2.90,53.32,8993.80
185292800,2.78,54.14,8993.81
185344000,2.83,53.91,8993.82
185395200,2.41,53.16,8994.11
185446400,2.31,55.43,8993.84
185497600,2.51,54.48,8993.85
185548800,2.47,54.75,8993.86
185600000,2.63,54.43,8993.87
185651200,2.20,56.05,8993.89
185702400,2.13,55.89,8993.90
185753600,3.03,52.28,8993.91
185804800,2.20,55.20,8993.92
185856000,2.77,53.76,8993.94
185907200,2.29,55.60,8993.95
185958400,2.72,53.56,8993.96
186009600,2.33,54.11,8993.98
186060800,2.22,55.61,8993.99
186112000,2.83,53.91,8994.00
186163200,2.35,55.01,8994.01
186214400,2.64,55.79,8994.03
186265600,2.20,55.08,8994.31
186316800,2.16,56.71,8994.04
186368000,2.60,54.13,8994.06
186419200,2.10,56.88,8994.07
186470400,3.17,52.07,8994.06
186521600,2.65,54.23,8994.08
186572800,3.07,53.07,8994.09
186624000,2.15,52.56,8994.10
186675200,2.42,55.01,8994.12
186726400,2.34,54.72,8994.13
186777600,2.93,53.99,8994.12
186828800,2.14,54.45,8994.14
186880000,2.60,53.54,8994.15
186931200,2.13,56.04,8994.16
186982400,2.77,55.23,8994.17
187033600,2.64,55.24,8994.18
187084800,2.10,54.37,8994.18
187136000,2.28,55.56,8994.19
187187200,2.44,54.53,8994.21
187238400,2.95,53.36,8994.22
187289600,2.26,54.56,8994.23
187340800,1.83,57.16,8994.24
187392000,2.73,54.88,8994.23
187443200,2.30,55.59,8994.24
187494400,2.29,54.86,8994.25
187545600,2.34,54.52,8994.25
187596800,2.55,54.99,8994.26
187648000,2.93,53.05,8994.27
187699200,2.11,56.42,8994.26
187750400,2.03,55.98,8994.27
187801600,1.98,58.13,8994.56
187852800,1.76,55.90,8994.57
187904000,1.72,56.65,8994.30
187955200,2.99,51.84,8994.32
188006400,3.30,52.88,8994.33
188057600,2.80,54.79,8994.61
188108800,2.57,53.48,8994.35
188160000,2.30,54.95,8994.36
188211200,2.90,53.90,8994.38
188262400,3.04,53.23,8994.39
188313600,3.17,53.79,8994.40
188364800,2.66,53.28,8994.41
188416000,2.37,54.50,8994.43
188467200,2.55,53.95,8994.44
188518400,2.61,53.41,8994.45
188569600,2.23,55.21,8994.47
188620800,2.77,54.45,8994.76
188672000,2.94,51.88,8994.49
188723200,3.07,54.26,8994.50
188774400,2.59,54.11,8994.51
188825600,2.20,56.16,8994.52
188876800,2.90,54.20,8994.53
188928000,2.62,54.55,8994.54
188979200,2.20,54.93,8994.56
189030400,2.25,53.90,8994.57
189081600,2.54,54.53,8994.58
189132800,2.44,54.70,8994.59
189184000,2.91,53.55,8994.60
189235200,2.19,56.27,8994.61
189286400,2.59,53.86,8994.63
189337600,3.14,53.95,8994.64
189388800,2.42,56.53,8994.65
189440000,2.54,54.18,8994.67
189491200,2.36,54.70,8994.69
189542400,2.57,53.71,8994.70
189593600,2.44,54.92,8994.71
189644800,2.83,53.78,8995.00
189696000,2.59,55.54,8994.73
189747200,1.99,56.09,8994.74
189798400,2.48,55.03,8994.74
189849600,1.95,55.80,8994.75
189900800,2.80,53.15,8994.76
189952000,2.44,54.89,8994.77
190003200,2.65,53.99,8995.06
190054400,2.71,54.63,8994.79
190105600,2.30,55.12,8994.79
190156800,2.32,54.96,8994.80
190208000,3.36,52.59,8994.81
190259200,2.89,53.80,8995.09
190310400,3.14,53.50,8994.83
190361600,2.45,54.19,8994.84
190412800,3.25,50.99,8994.83
190464000,2.39,55.59,8994.84
190515200,1.82,56.39,8994.85
190566400,2.92,53.92,8994.86
190617600,2.93,53.98,8994.87
190668800,2.61,54.98,8994.88
190720000,2.82,53.66,8994.88
190771200,2.53,55.22,8994.89
190822400,2.55,53.56,8994.90
190873600,3.33,52.28,8994.91
190924800,1.69,58.22,8995.20
190976000,2.65,53.83,8994.94
191027200,2.75,55.01,8995.21
191078400,1.81,55.78,8994.95
191129600,2.47,54.89,8994.96
191180800,2.80,54.21,8994.97
191232000,2.39,54.35,8994.98
191283200,2.46,54.94,8994.99
191334400,2.37,55.70,8995.00
191385600,2.62,54.59,8995.01
191436800,2.31,56.58,8995.02
191488000,1.67,56.50,8995.03
191539200,2.52,54.23,8995.04
191590400,2.75,53.48,8995.05
191641600,2.19,55.03,8995.06
191692800,2.51,53.96,8995.07
191744000,2.13,57.19,8995.08
191795200,2.22,55.14,8995.10
191846400,2.61,55.34,8995.11
191897600,2.12,54.81,8995.12
191948800,2.65,53.94,8995.13
192000000,2.61,53.93,8995.13
192051200,2.81,54.60,8995.14
192102400,2.52,53.70,8995.14
192153600,2.54,56.20,8995.15
192204800,2.56,54.85,8995.16
192256000,2.21,54.80,8995.17
192307200,2.43,55.58,8995.19
192358400,2.01,55.55,8995.47
192409600,2.85,52.34,8995.21
192460800,2.05,56.49,8995.22
192512000,2.28,54.72,8995.23
192563200,2.33,54.04,8995.25
192614400,2.75,54.13,8995.25
192665600,2.45,53.67,8995.26
192716800,2.78,52.57,8995.28
192768000,2.18,55.41,8995.29
192819200,2.47,54.06,8995.28
192870400,3.12,51.73,8995.31
192921600,2.35,55.07,8995.32
192972800,2.37,53.03,8995.61
193024000,2.45,55.91,8995.35
193075200,3.14,53.11,8995.36
193126400,2.76,53.63,8995.35
193177600,2.64,53.25,8995.36
193228800,2.13,55.32,8995.38
193280000,2.55,54.08,8995.39
193331200,2.34,54.57,8995.40
193382400,3.24,51.44,8995.41
193433600,2.52,55.86,8995.41
193484800,2.47,54.23,8995.69
193536000,3.11,51.97,8995.43
193587200,2.73,53.04,8995.71
193638400,2.33,54.33,8995.45
193689600,2.73,54.19,8995.47
193740800,3.09,53.51,8995.46
193792000,2.29,55.50,8995.48
193843200,3.10,52.80,8995.49
193894400,2.25,55.68,8995.50
193945600,2.38,55.01,8995.51
193996800,2.84,52.40,8995.53
194048000,2.74,54.49,8995.52
194099200,2.88,52.73,8995.53
194150400,2.59,53.22,8995.54
194201600,2.80,52.85,8995.56
194252800,2.70,53.77,8995.57
194304000,2.62,54.33,8995.58
194355200,2.92,54.16,8995.58
194406400,2.15,55.31,8995.58
194457600,1.66,57.43,8995.86
194508800,2.56,53.60,8995.61
194560000,2.25,55.83,8995.61
194611200,2.83,53.64,8995.62
194662400,3.60,50.48,8995.62
194713600,2.18,55.21,8995.89
194764800,3.03,54.05,8995.63
194816000,2.18,54.98,8995.91
194867200,2.26,54.36,8995.66
194918400,3.10,51.99,8995.93
194969600,2.95,54.04,8995.68
195020800,2.47,54.19,8995.69
195072000,2.59,54.68,8995.70
195123200,3.08,53.76,8995.71
195174400,2.65,54.35,8995.72
195225600,2.26,53.91,8995.73
195276800,1.79,57.54,8995.74
195328000,2.50,54.63,8995.75
195379200,3.54,51.90,8995.76
195430400,3.16,53.31,8995.77
195481600,2.73,52.90,8995.78
195532800,2.81,54.02,8995.79
195584000,2.84,53.06,8995.80
195635200,2.61,54.68,8995.81
195686400,2.67,54.70,8995.82
195737600,2.21,54.59,8995.83
195788800,2.71,52.34,8995.84
195840000,2.45,54.41,8995.84
195891200,2.52,55.04,8995.85
195942400,1.87,56.60,8995.86
195993600,2.44,55.48,8995.88
196044800,2.44,55.51,8995.89
196096000,1.93,55.76,8995.90
196147200,2.77,54.84,8995.91
196198400,2.62,55.75,8995.92
196249600,2.84,54.06,8995.93
196300800,2.59,54.80,8995.94
196352000,2.50,54.94,8995.95
196403200,2.41,53.49,8995.96
196454400,2.98,51.05,8995.96
196505600,2.50,55.13,8995.97
196556800,3.02,52.76,8995.98
196608000,3.06,53.20,8995.99
196659200,2.92,55.30,8996.00
196710400,3.09,52.97,8996.01
196761600,2.79,53.93,8995.99
196812800,2.12,56.19,8996.00
196864000,2.59,53.75,8996.01
196915200,2.95,53.67,8996.02
196966400,2.39,55.00,8996.30
197017600,2.61,53.69,8996.05
197068800,3.01,51.70,8996.04
197120000,2.36,54.79,8996.06
197171200,2.86,53.97,8996.07
197222400,2.27,55.00,8996.08
197273600,2.37,56.76,8996.09
197324800,2.34,54.13,8996.10
197376000,2.05,54.38,8996.09
197427200,1.80,56.97,8996.11
197478400,2.90,53.34,8996.11
197529600,2.18,55.75,8996.13
197580800,3.00,52.85,8996.14
197632000,2.93,52.70,8996.15
197683200,2.91,53.67,8996.15
197734400,2.70,54.05,8996.16
197785600,2.52,54.17,8996.17
197836800,2.13,55.66,8996.18
197888000,2.27,53.60,8996.20
197939200,2.77,52.85,8996.20
197990400,2.53,53.63,8996.20
198041600,3.18,52.01,8996.21
198092800,2.55,54.33,8996.22
198144000,2.56,54.30,8996.23
198195200,2.81,53.78,8996.24
198246400,2.08,54.44,8996.25
198297600,2.42,55.58,8996.26
198348800,3.18,52.77,8996.28
198400000,2.48,52.74,8996.55
198451200,2.71,55.46,8996.30
198502400,2.18,55.19,8996.58
198553600,2.78,53.55,8996.33
198604800,3.10,53.87,8996.34
198656000,2.81,53.85,8996.35
198707200,2.36,55.06,8996.36
198758400,2.95,53.88,8996.37
198809600,2.36,54.36,8996.39
198860800,2.10,55.47,8996.40
198912000,2.11,55.72,8996.41
198963200,2.75,52.35,8996.42
199014400,2.39,55.58,8996.43
199065600,2.20,54.99,8996.44
199116800,2.91,53.51,8996.45
199168000,2.99,52.64,8996.72
199219200,2.80,54.06,8996.47
199270400,2.53,54.20,8996.48
199321600,3.07,52.14,8996.49
199372800,3.17,54.15,8996.50
199424000,2.13,55.71,8996.51
199475200,2.94,53.19,8996.50
199526400,2.58,54.46,8996.53
199577600,3.03,52.88,8996.54
199628800,3.13,52.34,8996.81
199680000,3.02,55.40,8996.56
199731200,3.36,50.97,8996.58
199782400,3.08,52.39,8996.58
199833600,2.92,52.49,8996.59
199884800,2.73,54.04,8996.60
199936000,2.63,53.25,8996.61
199987200,2.91,54.37,8996.63
200038400,2.66,54.31,8994.57
200089600,2.47,54.14,8994.58
200140800,2.17,54.72,8994.33
200192000,2.59,54.88,8994.34
200243200,2.94,52.86,8994.35
200294400,2.16,55.13,8994.36
200345600,2.74,53.34,8994.37
200396800,2.60,55.17,8994.38
200448000,3.14,53.07,8994.39
200499200,2.68,52.42,8994.41
200550400,2.78,53.53,8994.42
200601600,2.54,55.05,8994.43
200652800,2.56,55.03,8994.44
200704000,3.23,52.47,8994.45
200755200,2.57,53.06,8994.46
200806400,2.90,54.17,8994.47
200857600,2.19,54.08,8994.48
200908800,3.35,52.38,8994.49
200960000,2.89,53.61,8994.49
201011200,2.66,53.11,8994.52
201062400,2.58,55.28,8994.53
201113600,1.99,55.40,8994.55
201164800,2.40,55.02,8994.56
201216000,3.14,52.54,8994.83
201267200,2.81,54.46,8994.58
201318400,2.34,55.18,8994.59
201369600,3.01,52.29,8994.60
201420800,2.90,53.47,8994.87
201472000,2.33,55.72,8994.61
201523200,2.67,54.77,8994.62
201574400,2.65,54.78,8994.61
201625600,2.97,52.46,8994.64
201676800,3.17,52.53,8994.90
201728000,2.47,55.29,8994.65
201779200,2.70,55.52,8994.66
201830400,2.64,53.92,8994.67
201881600,2.87,52.70,8994.66
201932800,2.73,54.52,8994.67
201984000,2.89,54.68,8994.68
202035200,2.98,54.03,8994.69
202086400,2.86,52.76,8994.70
202137600,3.25,52.59,8994.70
202188800,2.74,54.76,8994.70
202240000,3.04,52.55,8994.71
202291200,3.02,52.80,8994.71
202342400,2.94,54.05,8994.72
202393600,3.00,52.48,8994.73
202444800,2.75,54.45,8994.74
202496000,3.01,52.77,8994.73
202547200,2.52,53.92,8994.75
202598400,2.89,53.80,8994.76
202649600,2.58,55.15,8994.77
202700800,3.40,51.38,8994.78
202752000,2.42,54.16,8994.79
202803200,3.21,53.12,8994.78
202854400,2.88,52.76,8994.79
202905600,2.72,54.44,8994.80
202956800,2.19,55.39,8995.07
203008000,3.17,52.00,8994.82
203059200,2.82,53.62,8994.83
203110400,2.63,54.61,8994.83
203161600,2.68,53.49,8994.84
203212800,2.80,54.22,8994.85
203264000,1.95,55.37,8994.86
203315200,2.15,56.46,8994.87
203366400,2.75,53.38,8994.88
203417600,2.48,52.48,8994.89
203468800,2.15,55.19,8994.90
203520000,2.65,53.54,8994.91
203571200,2.88,52.32,8995.18
203622400,1.94,55.76,8994.93
203673600,2.67,53.72,8994.94
203724800,2.16,55.85,8994.95
203776000,2.60,52.95,8994.96
203827200,2.77,54.13,8994.96
203878400,2.32,55.53,8994.97
203929600,3.07,53.40,8994.98
203980800,2.67,52.43,8994.99
204032000,2.03,56.29,8995.25
204083200,3.26,52.18,8995.00
204134400,3.22,52.34,8995.01
204185600,2.45,54.47,8995.01
204236800,2.16,54.29,8995.02
204288000,2.40,54.76,8995.02
204339200,2.79,53.39,8995.04
204390400,2.42,54.87,8995.05
204441600,1.53,57.07,8995.31
