global_step,avg_episode_returns,avg_episode_length,SPS
163225600,2.91,54.79,5736.23
163276800,2.68,54.82,5736.25
163328000,3.12,52.53,5736.26
163379200,2.42,53.95,5736.34
163430400,2.32,55.59,5736.35
163481600,2.04,56.06,5736.29
163532800,2.68,54.78,5736.30
163584000,2.64,53.92,5736.31
163635200,2.23,56.66,5736.39
163686400,2.16,55.16,5736.33
163737600,1.83,54.80,5736.35
163788800,2.17,55.85,5736.35
163840000,3.65,52.66,5736.37
163891200,2.71,54.36,5736.44
163942400,2.33,55.11,5736.39
163993600,2.27,55.07,5736.40
164044800,2.56,54.43,5736.41
164096000,2.35,54.91,5736.41
164147200,2.80,53.71,5736.43
164198400,2.33,54.28,5736.44
164249600,2.30,53.43,5736.46
164300800,2.26,54.90,5736.47
164352000,2.54,54.72,5736.48
164403200,2.89,54.89,5736.48
164454400,2.06,56.33,5736.50
164505600,2.55,53.89,5736.51
164556800,2.48,54.97,5736.52
164608000,2.91,53.03,5736.53
164659200,2.83,54.41,5736.54
164710400,2.56,55.48,5736.55
164761600,2.41,54.93,5736.56
164812800,2.15,54.46,5736.57
164864000,3.40,52.37,5736.58
164915200,2.18,57.41,5736.59
164966400,3.29,52.72,5736.60
165017600,2.72,54.80,5736.60
165068800,3.04,51.77,5736.62
165120000,1.89,57.69,5736.63
165171200,2.83,52.90,5736.64
165222400,2.80,55.00,5736.65
165273600,2.49,55.93,5736.73
165324800,2.51,56.14,5736.67
165376000,2.62,53.77,5736.68
165427200,2.70,54.59,5736.69
165478400,2.48,53.92,5736.70
165529600,2.62,53.22,5736.71
165580800,2.88,54.48,5736.72
165632000,3.07,53.49,5736.73
165683200,2.20,55.63,5736.74
165734400,2.39,55.10,5736.76
165785600,2.42,54.24,5736.77
165836800,2.54,53.63,5736.78
165888000,2.63,54.24,5736.86
165939200,3.03,52.16,5736.80
165990400,2.92,54.02,5736.81
166041600,2.92,54.03,5736.82
166092800,2.26,53.56,5736.84
166144000,2.37,53.84,5736.85
166195200,3.18,52.16,5736.86
166246400,3.09,52.52,5736.87
166297600,2.38,54.54,5736.88
166348800,2.86,53.79,5736.89
166400000,2.32,55.86,5736.90
166451200,2.08,57.19,5736.91
166502400,3.04,51.98,5736.92
166553600,2.23,55.58,5737.00
166604800,3.09,53.57,5736.94
166656000,2.56,54.82,5736.95
166707200,1.87,58.00,5736.97
166758400,2.87,53.09,5736.98
166809600,2.59,54.49,5736.99
166860800,2.97,53.71,5737.06
166912000,2.49,54.91,5737.01
166963200,2.63,54.61,5737.02
167014400,2.63,53.98,5737.03
167065600,1.72,55.35,5737.04
167116800,3.02,54.28,5737.05
167168000,2.41,56.23,5737.06
167219200,2.94,51.78,5737.13
167270400,1.97,56.12,5737.07
167321600,2.46,54.67,5737.08
167372800,2.37,55.21,5737.09
167424000,2.96,53.38,5737.09
167475200,2.51,55.94,5737.11
167526400,2.83,55.34,5737.12
167577600,3.41,53.56,5737.13
167628800,2.61,54.50,5737.15
167680000,2.32,54.10,5737.16
167731200,2.26,55.09,5737.16
167782400,2.45,54.56,5737.17
167833600,2.32,55.58,5737.18
167884800,2.92,53.24,5737.19
167936000,2.64,52.17,5737.20
167987200,3.70,50.42,5737.27
168038400,2.57,53.44,5737.21
168089600,2.58,54.42,5737.22
168140800,3.04,53.47,5737.23
168192000,2.46,53.52,5737.31
168243200,2.50,54.19,5737.25
168294400,2.71,54.98,5737.26
168345600,2.87,53.67,5737.27
168396800,2.83,53.84,5737.28
168448000,2.56,54.28,5737.29
168499200,3.31,52.43,5737.30
168550400,2.50,54.74,5737.32
168601600,2.93,52.53,5737.39
168652800,2.50,55.12,5737.33
168704000,2.28,55.59,5737.34
168755200,2.48,53.05,5737.36
168806400,2.87,54.01,5737.37
168857600,1.68,56.94,5737.38
168908800,2.55,52.99,5737.46
168960000,2.83,54.01,5737.40
169011200,2.80,53.15,5737.41
169062400,2.21,55.50,5737.42
169113600,3.04,52.60,5737.43
169164800,2.62,53.46,5737.44
169216000,2.27,54.46,5737.45
169267200,2.32,55.18,5737.46
169318400,2.86,52.06,5737.47
169369600,2.85,53.66,5737.48
169420800,2.95,53.01,5737.49
169472000,2.92,52.54,5737.50
169523200,2.63,54.27,5737.51
169574400,2.92,53.08,5737.52
169625600,2.95,53.59,5737.53
169676800,2.28,54.82,5737.54
169728000,2.46,56.47,5737.55
169779200,2.58,53.07,5737.56
169830400,2.54,54.81,5737.57
169881600,3.09,51.60,5737.58
169932800,2.77,53.59,5737.59
169984000,3.06,53.82,5737.60
170035200,2.97,53.38,5737.61
170086400,3.15,53.40,5737.62
170137600,3.36,51.55,5737.62
170188800,2.39,54.58,5737.64
170240000,2.62,54.02,5737.65
170291200,3.22,52.99,5737.65
170342400,2.75,53.54,5737.66
170393600,2.60,54.43,5737.67
170444800,2.85,53.31,5737.67
170496000,2.22,55.74,5737.69
170547200,3.09,53.62,5737.70
170598400,2.01,55.77,5737.71
170649600,2.75,53.71,5737.72
170700800,3.22,53.30,5737.73
170752000,3.02,52.48,5737.74
170803200,3.27,51.60,5737.75
170854400,3.05,53.51,5737.76
170905600,2.22,56.15,5737.77
170956800,2.61,53.25,5737.78
171008000,2.66,54.43,5737.79
171059200,3.05,51.74,5737.80
171110400,3.19,53.67,5737.81
171161600,2.62,53.88,5737.82
171212800,3.61,52.15,5737.83
171264000,2.59,53.23,5737.84
171315200,2.85,54.59,5737.85
171366400,2.58,54.93,5737.86
171417600,2.90,53.89,5737.93
171468800,2.80,53.02,5737.88
171520000,3.17,52.67,5737.89
171571200,3.10,52.63,5737.90
171622400,2.59,55.59,5737.91
171673600,3.22,54.19,5737.92
171724800,2.87,53.34,5737.93
171776000,3.28,52.61,5737.94
171827200,2.84,52.73,5737.95
171878400,3.24,52.64,5737.96
171929600,1.79,57.16,5738.03
171980800,3.82,51.40,5737.97
172032000,1.88,56.68,5737.98
172083200,3.12,52.08,5737.99
172134400,3.38,52.42,5738.07
172185600,3.02,51.79,5738.01
172236800,2.97,53.62,5738.02
172288000,2.72,54.74,5738.03
172339200,2.57,53.55,5738.04
172390400,2.80,53.93,5738.04
172441600,2.58,53.05,5738.05
172492800,2.90,53.19,5738.06
172544000,2.56,54.31,5738.08
172595200,1.92,56.82,5738.08
172646400,2.39,54.17,5738.09
172697600,2.94,53.73,5738.10
172748800,3.06,53.04,5738.11
172800000,2.73,54.74,5738.12
172851200,3.63,53.13,5738.13
172902400,2.75,54.76,5738.14
172953600,2.56,54.32,5738.15
173004800,2.51,54.03,5738.16
173056000,2.30,54.02,5738.17
173107200,3.27,53.61,5738.24
173158400,2.34,54.66,5738.19
173209600,3.25,51.80,5738.20
173260800,2.91,52.80,5738.21
173312000,2.87,53.71,5738.22
173363200,2.59,54.72,5738.30
173414400,2.75,53.93,5738.25
173465600,2.20,55.72,5738.26
173516800,2.90,53.59,5738.27
173568000,3.02,53.33,5738.28
173619200,2.30,55.49,5738.29
173670400,2.67,53.62,5738.30
173721600,2.60,54.62,5738.30
173772800,2.44,55.40,5738.29
173824000,2.77,54.05,5738.31
173875200,2.49,56.45,5738.31
173926400,2.78,53.34,5738.32
173977600,2.80,53.02,5738.32
174028800,2.80,53.60,5738.33
174080000,2.99,54.98,5738.33
174131200,2.91,52.70,5738.35
174182400,2.93,53.53,5738.36
174233600,3.17,51.91,5738.37
174284800,3.05,54.17,5738.37
174336000,3.31,52.18,5738.38
174387200,2.88,53.13,5738.38
174438400,2.47,54.78,5738.39
174489600,3.20,53.42,5738.40
174540800,2.16,56.11,5738.41
174592000,3.20,53.96,5738.47
174643200,3.21,53.09,5738.41
174694400,2.79,53.96,5738.41
174745600,3.22,52.17,5738.41
174796800,3.46,52.34,5738.41
174848000,2.92,52.38,5738.42
174899200,2.36,55.31,5738.42
174950400,2.88,54.49,5738.43
175001600,3.11,53.31,5738.43
175052800,2.86,54.83,5738.43
175104000,2.71,52.48,5738.44
175155200,2.49,56.02,5738.45
175206400,3.07,54.65,5738.46
175257600,2.43,54.68,5738.46
175308800,2.35,54.03,5738.46
175360000,2.70,54.75,5738.47
175411200,2.90,52.71,5738.47
175462400,2.83,53.51,5738.47
175513600,3.04,53.16,5738.48
175564800,2.05,56.28,5738.49
175616000,2.95,52.10,5738.48
175667200,2.87,52.70,5738.49
175718400,2.72,54.33,5738.50
175769600,3.22,52.59,5738.50
175820800,1.97,54.97,5738.51
175872000,2.50,54.38,5738.52
175923200,3.02,53.09,5738.52
175974400,2.40,53.93,5738.53
176025600,2.31,53.30,5738.53
176076800,3.24,51.11,5738.54
176128000,2.73,52.71,5738.55
176179200,4.03,50.14,5738.55
176230400,2.98,51.95,5738.56
176281600,2.51,55.07,5738.57
176332800,2.90,52.55,5738.58
176384000,3.04,53.96,5738.58
176435200,2.94,53.05,5738.59
176486400,2.66,53.36,5738.59
176537600,2.80,53.84,5738.60
176588800,2.83,53.27,5738.61
176640000,3.01,52.58,5738.62
176691200,2.84,53.52,5738.63
176742400,3.66,51.60,5738.64
176793600,2.28,54.34,5738.65
176844800,2.77,53.32,5738.66
176896000,3.41,52.57,5738.67
176947200,2.47,54.28,5738.68
176998400,2.68,54.43,5738.69
177049600,2.24,55.77,5738.76
177100800,2.13,55.47,5738.70
177152000,3.06,52.71,5738.72
177203200,2.46,55.72,5738.73
177254400,2.80,54.00,5738.74
177305600,2.42,54.33,5738.75
177356800,2.90,52.98,5738.76
177408000,2.70,53.48,5738.76
177459200,2.53,54.94,5738.77
177510400,3.47,52.26,5738.78
177561600,3.36,51.82,5738.79
177612800,2.87,53.74,5738.80
177664000,3.18,53.84,5738.87
177715200,2.99,52.57,5738.81
177766400,2.69,53.25,5738.82
177817600,3.88,51.34,5738.82
177868800,2.34,54.72,5738.81
177920000,3.39,53.52,5738.82
177971200,2.74,52.92,5738.83
178022400,3.07,51.99,5738.81
178073600,2.40,54.36,5738.82
178124800,2.39,55.52,5738.83
178176000,2.75,54.44,5738.84
178227200,2.73,53.10,5738.84
178278400,1.98,54.03,5738.84
178329600,3.35,53.49,5738.83
178380800,2.68,55.41,5738.85
178432000,3.05,51.98,5738.86
178483200,2.44,54.98,5738.86
178534400,2.93,53.99,5738.87
178585600,2.90,55.48,5738.88
178636800,3.21,51.88,5738.88
178688000,3.02,53.21,5738.95
178739200,2.46,53.86,5738.90
178790400,2.63,54.50,5738.91
178841600,3.09,52.22,5738.90
178892800,3.21,53.26,5738.90
178944000,2.91,53.14,5738.89
178995200,2.46,53.09,5738.89
179046400,2.46,53.19,5738.88
179097600,2.64,53.89,5738.95
179148800,3.41,51.53,5738.96
179200000,3.12,53.65,5738.90
179251200,3.15,53.56,5738.91
179302400,3.31,51.63,5738.91
179353600,2.90,55.24,5738.92
179404800,2.65,54.66,5738.93
179456000,2.59,54.76,5738.94
179507200,2.66,55.69,5738.95
179558400,3.38,53.19,5739.02
179609600,2.94,52.70,5739.03
179660800,2.81,52.67,5738.98
179712000,2.72,54.24,5738.99
179763200,3.57,50.95,5738.99
179814400,2.64,53.80,5739.00
179865600,2.56,53.91,5739.08
179916800,3.00,54.87,5739.02
179968000,3.01,53.34,5739.01
180019200,3.22,52.48,5735.96
180070400,3.23,52.45,5735.95
180121600,2.78,51.77,5735.94
180172800,3.07,52.20,5735.94
180224000,3.18,51.66,5735.94
180275200,3.35,52.65,5735.92
180326400,3.10,53.01,5735.88
180377600,2.90,52.85,5735.84
180428800,3.12,52.60,5735.86
180480000,3.20,53.17,5735.86
180531200,3.30,52.51,5735.87
180582400,2.51,55.17,5735.88
180633600,2.53,54.06,5735.88
180684800,2.71,53.08,5735.89
180736000,3.18,52.62,5735.88
180787200,3.15,53.22,5735.89
180838400,2.79,54.70,5735.90
180889600,2.64,54.86,5735.89
180940800,2.86,54.58,5735.89
180992000,2.55,54.39,5735.85
181043200,2.95,54.12,5735.84
181094400,2.68,55.69,5735.85
181145600,2.81,53.36,5735.85
181196800,3.85,50.43,5735.86
181248000,2.95,52.03,5735.86
181299200,3.71,50.49,5735.87
181350400,3.08,54.27,5735.88
181401600,2.58,55.77,5735.88
181452800,2.58,53.63,5735.89
181504000,3.21,52.16,5735.90
181555200,2.94,53.81,5735.89
181606400,2.84,53.57,5735.90
181657600,3.01,52.57,5735.96
181708800,3.21,54.00,5735.90
181760000,3.44,53.17,5735.91
181811200,2.68,53.99,5735.92
181862400,3.29,52.96,5735.92
181913600,2.98,51.84,5735.93
181964800,3.16,52.03,5735.93
182016000,2.44,54.06,5735.94
182067200,2.37,54.34,5735.94
182118400,3.10,53.05,5735.95
182169600,3.03,52.39,5735.95
182220800,3.08,53.06,5735.95
182272000,3.11,52.11,5735.96
182323200,3.67,50.86,5735.97
182374400,3.40,51.85,5735.97
182425600,2.36,55.01,5735.98
182476800,2.78,53.18,5735.98
182528000,2.36,55.95,5735.98
182579200,3.19,52.62,5736.00
182630400,2.71,54.96,5736.00
182681600,2.57,54.85,5736.01
182732800,3.19,53.29,5736.02
182784000,2.93,52.57,5736.02
182835200,3.01,52.94,5736.03
182886400,3.19,51.61,5736.04
182937600,3.33,51.67,5736.05
182988800,2.84,53.23,5736.06
183040000,2.87,54.33,5736.06
183091200,2.61,54.18,5736.14
183142400,2.87,53.67,5736.08
183193600,2.78,53.47,5736.09
183244800,3.09,52.33,5736.10
183296000,2.53,56.35,5736.11
183347200,2.75,53.64,5736.12
183398400,3.08,52.26,5736.10
183449600,3.09,51.13,5736.11
183500800,3.04,52.70,5736.10
183552000,2.84,52.47,5736.06
183603200,3.30,52.99,5736.06
183654400,2.86,54.55,5736.06
183705600,3.02,52.09,5736.07
183756800,2.76,53.19,5736.06
183808000,3.01,53.64,5736.06
183859200,2.82,52.49,5736.05
183910400,2.96,53.62,5736.05
183961600,3.45,52.01,5736.06
184012800,3.31,51.07,5736.06
184064000,2.80,54.77,5736.05
184115200,2.70,53.67,5736.06
184166400,2.42,55.32,5736.07
184217600,3.03,54.88,5736.14
184268800,2.68,55.30,5736.09
184320000,3.81,50.13,5736.10
184371200,3.70,51.38,5736.11
184422400,3.58,50.38,5736.12
184473600,2.79,53.18,5736.13
184524800,3.37,53.12,5736.14
184576000,3.03,52.27,5736.15
184627200,3.18,51.93,5736.16
184678400,2.97,53.37,5736.23
184729600,2.21,54.92,5736.24
184780800,2.90,53.93,5736.19
184832000,2.10,56.90,5736.20
184883200,2.68,54.31,5736.21
184934400,3.18,52.67,5736.22
184985600,2.47,55.50,5736.23
185036800,3.26,52.19,5736.24
185088000,2.87,54.21,5736.25
185139200,3.19,52.10,5736.26
185190400,2.97,53.49,5736.27
185241600,2.82,54.23,5736.28
185292800,3.73,51.31,5736.29
185344000,3.21,52.62,5736.30
185395200,3.16,52.79,5736.31
185446400,3.16,52.89,5736.38
185497600,3.19,52.50,5736.33
185548800,3.88,51.25,5736.34
185600000,2.95,53.22,5736.35
185651200,3.22,51.45,5736.36
185702400,2.46,55.54,5736.37
185753600,3.86,50.32,5736.38
185804800,3.54,51.35,5736.39
185856000,3.12,53.27,5736.39
185907200,2.96,52.97,5736.47
185958400,3.26,53.31,5736.42
186009600,2.54,54.76,5736.43
186060800,3.26,51.96,5736.44
186112000,2.67,54.19,5736.45
186163200,3.65,50.84,5736.46
186214400,3.16,52.63,5736.47
186265600,3.31,52.71,5736.48
186316800,2.62,55.44,5736.49
186368000,2.93,52.43,5736.50
186419200,2.92,53.42,5736.51
186470400,3.09,53.23,5736.51
186521600,2.29,54.70,5736.52
186572800,3.30,52.05,5736.53
186624000,3.08,52.03,5736.54
186675200,2.07,56.06,5736.55
186726400,2.67,54.40,5736.56
186777600,3.05,51.59,5736.56
186828800,2.94,53.79,5736.57
186880000,3.01,54.09,5736.58
186931200,3.19,53.43,5736.59
186982400,2.85,53.29,5736.60
187033600,2.75,54.20,5736.61
187084800,2.29,55.13,5736.62
187136000,2.69,52.72,5736.63
187187200,2.73,53.64,5736.64
187238400,3.45,52.41,5736.65
187289600,2.51,54.92,5736.60
187340800,3.04,53.52,5736.67
187392000,2.91,53.57,5736.67
187443200,3.43,51.50,5736.68
187494400,3.64,51.81,5736.69
187545600,3.16,54.17,5736.70
187596800,2.75,53.32,5736.71
187648000,3.53,51.68,5736.72
187699200,2.70,53.52,5736.72
187750400,2.50,53.48,5736.73
187801600,2.89,53.03,5736.74
187852800,3.28,51.68,5736.75
187904000,3.41,51.91,5736.76
187955200,2.36,54.40,5736.77
188006400,3.04,52.44,5736.78
188057600,3.08,51.50,5736.79
188108800,3.54,52.08,5736.80
188160000,3.52,53.04,5736.81
188211200,2.41,53.76,5736.82
188262400,3.40,52.52,5736.83
188313600,2.74,53.54,5736.84
188364800,3.06,55.14,5736.85
188416000,3.56,51.65,5736.86
188467200,3.26,51.23,5736.87
188518400,3.23,53.44,5736.88
188569600,2.90,52.32,5736.89
188620800,2.44,52.87,5736.90
188672000,3.26,52.24,5736.91
188723200,3.47,52.13,5736.92
188774400,2.95,53.17,5736.93
188825600,3.42,51.91,5736.94
188876800,3.56,51.59,5736.95
188928000,3.17,53.17,5736.97
188979200,2.44,53.44,5736.98
189030400,2.68,54.95,5736.99
189081600,3.17,53.79,5737.00
189132800,2.81,53.49,5737.01
189184000,3.47,52.27,5737.02
189235200,2.96,53.07,5737.03
189286400,2.49,55.84,5737.04
189337600,2.70,53.80,5737.05
189388800,3.45,52.43,5737.06
189440000,3.32,51.24,5737.07
189491200,2.49,54.96,5737.08
189542400,2.79,53.43,5737.09
189593600,3.41,51.55,5737.10
189644800,2.65,54.42,5737.11
189696000,3.15,51.62,5737.12
189747200,3.61,51.58,5737.13
189798400,3.24,51.40,5737.13
189849600,2.56,55.17,5737.20
189900800,4.26,50.14,5737.15
189952000,2.66,54.19,5737.22
190003200,2.72,53.50,5737.17
190054400,3.27,52.94,5737.18
190105600,3.14,53.24,5737.18
190156800,2.92,53.66,5737.25
190208000,3.30,52.33,5737.20
190259200,2.43,54.64,5737.21
190310400,3.01,53.46,5737.22
190361600,3.22,52.71,5737.23
190412800,3.01,53.12,5737.23
190464000,2.75,54.69,5737.24
190515200,2.77,53.56,5737.25
190566400,3.59,51.65,5737.25
190617600,3.08,53.12,5737.26
190668800,3.52,52.92,5737.27
190720000,2.73,55.01,5737.27
190771200,3.04,53.67,5737.28
190822400,3.47,51.98,5737.29
190873600,3.50,52.41,5737.30
190924800,3.18,53.08,5737.31
190976000,2.74,54.17,5737.37
191027200,2.61,53.65,5737.32
191078400,3.24,53.17,5737.38
191129600,3.16,53.32,5737.33
191180800,3.95,50.97,5737.34
191232000,2.11,56.89,5737.35
191283200,2.44,55.39,5737.36
191334400,3.15,52.89,5737.37
191385600,3.20,51.21,5737.38
191436800,3.07,54.76,5737.39
191488000,3.31,51.74,5737.45
191539200,3.26,52.32,5737.40
191590400,2.97,52.49,5737.41
191641600,3.16,52.40,5737.42
191692800,3.06,52.35,5737.43
191744000,3.43,51.52,5737.44
191795200,3.01,52.66,5737.44
191846400,2.75,53.61,5737.45
191897600,3.02,53.96,5737.46
191948800,3.16,52.58,5737.47
192000000,2.99,52.61,5737.47
192051200,3.49,52.44,5737.48
192102400,3.24,52.01,5737.49
192153600,3.25,52.39,5737.50
192204800,3.10,53.17,5737.50
192256000,2.82,52.75,5737.52
192307200,3.26,52.84,5737.53
192358400,2.86,52.93,5737.53
192409600,3.14,52.19,5737.54
192460800,3.09,53.83,5737.55
192512000,2.49,54.73,5737.55
192563200,3.48,51.14,5737.57
192614400,3.03,52.39,5737.57
192665600,2.68,53.52,5737.58
192716800,3.23,51.95,5737.59
192768000,2.68,53.53,5737.60
192819200,2.20,55.01,5737.60
192870400,3.06,52.83,5737.61
192921600,2.72,53.18,5737.62
192972800,2.51,53.80,5737.63
193024000,2.79,53.11,5737.63
193075200,2.92,53.33,5737.64
193126400,3.44,51.05,5737.64
193177600,2.32,55.73,5737.65
193228800,2.50,53.13,5737.66
193280000,3.21,51.38,5737.73
193331200,3.59,51.35,5737.68
193382400,3.66,51.06,5737.69
193433600,2.34,53.52,5737.75
193484800,2.98,53.10,5737.70
193536000,3.94,50.00,5737.71
193587200,3.05,53.41,5737.71
193638400,3.28,51.49,5737.72
193689600,2.25,55.79,5737.73
193740800,3.20,52.43,5737.79
193792000,3.58,51.88,5737.74
193843200,3.21,52.19,5737.75
193894400,3.47,50.76,5737.76
193945600,2.91,53.46,5737.76
193996800,3.32,51.87,5737.77
194048000,2.82,53.30,5737.77
194099200,3.20,50.94,5737.78
194150400,3.09,52.43,5737.78
194201600,2.25,55.24,5737.79
194252800,2.78,54.59,5737.80
194304000,3.09,52.62,5737.81
194355200,3.34,51.21,5737.81
194406400,3.28,52.43,5737.82
194457600,3.68,51.07,5737.83
194508800,2.88,54.27,5737.83
194560000,2.69,52.56,5737.84
194611200,3.60,51.72,5737.90
194662400,2.85,53.31,5737.91
194713600,3.06,52.01,5737.86
194764800,3.07,52.44,5737.86
194816000,3.52,52.12,5737.87
194867200,3.56,52.10,5737.88
194918400,2.46,54.70,5737.89
194969600,3.08,52.64,5737.90
195020800,2.71,54.38,5737.91
195072000,3.53,51.18,5737.91
195123200,2.98,53.24,5737.92
195174400,2.96,53.96,5737.93
195225600,2.93,53.17,5737.93
195276800,3.35,52.75,5737.94
195328000,3.71,51.30,5737.95
195379200,2.94,53.01,5737.95
195430400,2.74,53.36,5737.96
195481600,2.88,52.84,5737.97
195532800,2.94,53.08,5737.97
195584000,3.12,53.85,5737.98
195635200,3.25,52.59,5737.99
195686400,3.06,53.12,5738.00
195737600,2.83,54.57,5738.01
195788800,2.74,53.53,5738.02
195840000,2.71,54.08,5738.02
195891200,2.71,54.37,5738.03
195942400,3.10,52.53,5738.04
195993600,3.25,52.86,5738.05
196044800,2.64,54.40,5738.11
196096000,3.29,51.42,5738.06
196147200,3.28,52.34,5738.06
196198400,3.09,53.96,5738.08
196249600,3.05,52.64,5738.08
196300800,3.15,52.81,5738.09
196352000,3.14,52.18,5738.10
196403200,3.48,52.08,5738.10
196454400,2.38,54.28,5738.10
196505600,4.00,51.14,5738.11
196556800,3.82,50.44,5738.12
196608000,2.58,54.22,5738.12
196659200,2.61,53.78,5738.13
196710400,3.38,51.55,5738.14
196761600,3.34,51.15,5738.14
196812800,2.96,53.28,5738.15
196864000,3.45,52.52,5738.16
196915200,3.04,53.10,5738.16
196966400,3.85,51.39,5738.23
197017600,2.15,55.29,5738.18
197068800,3.29,53.15,5738.18
197120000,3.67,52.31,5738.19
197171200,3.21,52.83,5738.19
197222400,3.90,50.41,5738.20
197273600,3.06,52.45,5738.21
197324800,2.88,51.93,5738.21
197376000,3.16,51.45,5738.22
197427200,3.16,52.38,5738.22
197478400,2.81,52.68,5738.23
197529600,3.23,52.31,5738.24
197580800,3.16,52.97,5738.25
197632000,3.97,50.12,5738.26
197683200,3.41,53.07,5738.26
197734400,3.37,52.09,5738.27
197785600,3.45,52.58,5738.28
197836800,2.87,53.80,5738.28
197888000,3.06,52.69,5738.29
197939200,2.97,52.59,5738.30
197990400,2.95,53.26,5738.36
198041600,2.69,53.91,5738.31
198092800,3.25,52.84,5738.32
198144000,3.46,51.19,5738.32
198195200,2.96,52.70,5738.33
198246400,2.93,52.61,5738.34
198297600,3.26,51.02,5738.35
198348800,2.90,53.09,5738.36
198400000,2.60,54.41,5738.36
198451200,2.99,53.73,5738.37
198502400,3.77,50.84,5738.38
198553600,3.29,52.19,5738.39
198604800,3.22,52.47,5738.40
198656000,3.27,52.43,5738.40
198707200,3.18,51.49,5738.41
198758400,3.16,52.63,5738.42
198809600,2.97,53.00,5738.42
198860800,2.80,53.71,5738.43
198912000,3.17,53.02,5738.44
198963200,3.43,52.24,5738.50
199014400,3.11,52.56,5738.45
199065600,3.13,51.76,5738.46
199116800,2.29,53.79,5738.47
199168000,3.24,50.92,5738.48
199219200,3.22,52.74,5738.54
199270400,2.83,54.06,5738.50
199321600,2.66,54.11,5738.50
199372800,2.90,52.73,5738.51
199424000,3.52,51.66,5738.52
199475200,2.84,52.24,5738.53
199526400,2.87,53.97,5738.54
199577600,3.43,52.29,5738.60
199628800,2.84,52.23,5738.56
199680000,3.34,52.40,5738.57
199731200,3.02,52.96,5738.57
199782400,2.67,53.12,5738.58
199833600,3.30,50.70,5738.59
199884800,3.08,52.67,5738.59
199936000,3.52,53.17,5738.60
199987200,3.36,52.30,5738.61
200038400,2.82,54.19,5736.10
200089600,3.04,52.97,5736.06
200140800,3.96,50.43,5736.07
200192000,2.91,53.65,5736.08
200243200,3.49,52.56,5736.09
200294400,3.65,52.04,5736.10
200345600,3.26,52.93,5736.11
200396800,2.54,53.80,5736.12
200448000,3.78,50.96,5736.18
200499200,2.91,52.62,5736.19
200550400,2.72,53.24,5736.20
200601600,3.10,50.74,5736.21
200652800,2.14,55.97,5736.16
200704000,2.96,53.06,5736.23
200755200,3.10,52.30,5736.18
200806400,3.92,51.31,5736.19
200857600,3.98,50.77,5736.20
200908800,3.20,53.40,5736.21
200960000,3.11,52.14,5736.22
201011200,2.90,52.12,5736.24
201062400,2.65,53.92,5736.30
201113600,3.25,52.97,5736.26
201164800,3.42,51.12,5736.26
201216000,3.07,52.64,5736.27
201267200,3.53,51.27,5736.28
201318400,3.34,52.37,5736.29
201369600,3.58,51.07,5736.30
201420800,3.21,52.06,5736.31
201472000,3.31,52.94,5736.37
201523200,3.01,53.64,5736.33
201574400,3.16,52.27,5736.33
201625600,3.44,50.25,5736.34
201676800,3.53,52.72,5736.35
201728000,3.24,52.37,5736.36
201779200,2.88,53.11,5736.37
201830400,3.55,52.19,5736.38
201881600,3.46,51.36,5736.39
201932800,2.78,54.41,5736.39
201984000,2.60,54.58,5736.40
202035200,3.52,51.53,5736.41
202086400,2.42,53.28,5736.42
202137600,3.25,53.65,5736.43
202188800,3.54,51.33,5736.43
202240000,3.09,52.12,5736.44
202291200,3.63,51.72,5736.45
202342400,2.76,53.36,5736.46
202393600,3.82,51.70,5736.47
202444800,3.19,51.25,5736.48
202496000,2.75,53.69,5736.48
202547200,2.91,51.69,5736.49
202598400,3.05,52.82,5736.50
202649600,2.55,55.32,5736.56
202700800,3.27,51.98,5736.52
202752000,3.31,52.42,5736.53
202803200,3.24,53.62,5736.53
202854400,3.81,50.21,5736.54
202905600,3.36,51.58,5736.55
202956800,4.29,49.77,5736.62
203008000,3.16,52.67,5736.63
203059200,3.18,52.54,5736.59
203110400,3.20,52.51,5736.59
203161600,3.13,52.95,5736.60
203212800,3.05,53.26,5736.66
203264000,3.62,50.58,5736.62
203315200,3.71,51.47,5736.63
203366400,3.10,54.08,5736.64
203417600,2.43,55.28,5736.65
203468800,3.34,52.61,5736.66
203520000,3.08,52.93,5736.67
203571200,3.15,52.94,5736.68
203622400,3.11,52.80,5736.68
203673600,3.15,52.62,5736.69
203724800,3.25,52.38,5736.70
203776000,2.75,53.05,5736.71
203827200,3.18,52.52,5736.71
203878400,3.74,50.30,5736.72
203929600,3.54,51.76,5736.73
203980800,3.20,53.37,5736.73
204032000,3.08,52.96,5736.74
204083200,3.68,50.58,5736.81
204134400,3.43,51.88,5736.76
204185600,3.38,51.84,5736.77
204236800,3.42,51.60,5736.83
204288000,3.26,52.51,5736.78
204339200,3.37,51.98,5736.79
204390400,2.76,53.34,5736.80
204441600,2.83,53.92,5736.81
204492800,3.40,53.54,5736.82
204544000,3.52,52.30,5736.82
204595200,3.55,50.85,5736.82
204646400,3.36,50.83,5736.84
204697600,3.06,52.37,5736.84
204748800,2.93,52.06,5736.85
204800000,3.72,49.84,5736.86
204851200,2.53,54.41,5736.86
204902400,3.66,51.74,5736.86
204953600,3.59,50.29,5736.93
205004800,2.79,54.20,5736.88
205056000,2.56,54.86,5736.89
205107200,3.31,53.24,5736.89
205158400,3.28,52.98,5736.90
205209600,3.17,51.58,5736.90
205260800,3.60,51.85,5736.91
